trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4224,False,"{'a': 0.5, 'e': 0.014609059791471028}",20,12,18.969387158054683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4225,False,"{'a': 0.5, 'e': 0.014594450731679557}",20,10,19.603344985189597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.5, 'e': 0.014579856280947878}",20,13,9.684896955820708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4227,False,"{'a': 0.5, 'e': 0.01456527642466693}",20,9,17.569745114622805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.5, 'e': 0.014550711148242263}",20,2,32.959286400712465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4229,False,"{'a': 0.5, 'e': 0.01453616043709402}",20,0,29.66440957500875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4230,False,"{'a': 0.5, 'e': 0.014521624276656927}",20,4,22.91853488962083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.5, 'e': 0.014507102652380269}",30,16,23.64853375436398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4232,False,"{'a': 0.5, 'e': 0.014492595549727889}",25,8,32.79986940525983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.5, 'e': 0.014478102954178161}",25,16,16.446022213448188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4234,False,"{'a': 0.5, 'e': 0.014463624851223983}",20,3,30.609061257986554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4235,False,"{'a': 0.5, 'e': 0.01444916122637276}",25,10,30.471191555673855,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4236,False,"{'a': 0.5, 'e': 0.014434712065146387}",30,22,10.922580164561365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4237,False,"{'a': 0.5, 'e': 0.01442027735308124}",25,13,21.15270088386689,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4238,False,"{'a': 0.5, 'e': 0.01440585707572816}",20,6,24.0210767181202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4239,False,"{'a': 0.5, 'e': 0.01439145121865243}",30,9,37.21771354806203,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4240,False,"{'a': 0.5, 'e': 0.014377059767433777}",20,12,16.067440503005358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4241,False,"{'a': 0.5, 'e': 0.014362682707666344}",30,16,22.338968551169028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4242,False,"{'a': 0.5, 'e': 0.014348320024958679}",25,8,31.38048336873049,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4243,False,"{'a': 0.5, 'e': 0.01433397170493372}",20,3,25.729746190236916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4244,False,"{'a': 0.5, 'e': 0.014319637733228786}",20,0,34.48819816881745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4245,False,"{'a': 0.5, 'e': 0.014305318095495557}",20,14,11.846681122047995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4246,False,"{'a': 0.5, 'e': 0.014291012777400061}",30,11,34.31798973207322,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4247,False,"{'a': 0.5, 'e': 0.014276721764622661}",20,12,15.948471522110205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4248,False,"{'a': 0.5, 'e': 0.014262445042858039}",30,17,22.697699603697977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4249,False,"{'a': 0.5, 'e': 0.014248182597815181}",25,2,35.998077619637314,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4250,False,"{'a': 0.5, 'e': 0.014233934415217366}",25,6,31.565484190486114,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4251,False,"{'a': 0.5, 'e': 0.014219700480802148}",20,8,23.206909358129007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4252,False,"{'a': 0.5, 'e': 0.014205480780321345}",20,10,20.02001195796018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4253,False,"{'a': 0.5, 'e': 0.014191275299541024}",30,22,13.6212559990751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4254,False,"{'a': 0.5, 'e': 0.014177084024241483}",30,16,22.392492754057635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4255,False,"{'a': 0.5, 'e': 0.014162906940217242}",30,17,25.170513789750657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4256,False,"{'a': 0.5, 'e': 0.014148744033277025}",35,26,15.403973658101117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4257,False,"{'a': 0.5, 'e': 0.014134595289243747}",30,7,30.644264205245065,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4258,False,"{'a': 0.5, 'e': 0.014120460693954505}",25,10,29.357221304988403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4259,False,"{'a': 0.5, 'e': 0.01410634023326055}",20,14,9.618050423079755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4260,False,"{'a': 0.5, 'e': 0.014092233893027288}",20,0,29.52946044557586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4261,False,"{'a': 0.5, 'e': 0.014078141659134262}",30,13,27.25158391607851,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4262,False,"{'a': 0.5, 'e': 0.014064063517475127}",30,10,40.007603158924134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4263,False,"{'a': 0.5, 'e': 0.014049999453957651}",30,12,25.47143974938608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4264,False,"{'a': 0.5, 'e': 0.014035949454503694}",20,0,29.236029083535204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4265,False,"{'a': 0.5, 'e': 0.01402191350504919}",30,20,18.629048727948312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4266,False,"{'a': 0.5, 'e': 0.014007891591544142}",20,2,30.14162532541759,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4267,False,"{'a': 0.5, 'e': 0.013993883699952598}",25,18,14.827036806224703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.5, 'e': 0.013979889816252644}",25,14,18.02962394670881,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.5, 'e': 0.013965909926436391}",25,11,22.622856703748237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4270,False,"{'a': 0.5, 'e': 0.013951944016509956}",30,18,18.539987654407042,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.5, 'e': 0.013937992072493445}",20,8,21.20667288266193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4272,False,"{'a': 0.5, 'e': 0.013924054080420953}",25,15,20.68492712258103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4273,False,"{'a': 0.5, 'e': 0.013910130026340532}",25,15,18.125865114326125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4274,False,"{'a': 0.5, 'e': 0.01389621989631419}",30,13,31.105509869020825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.5, 'e': 0.013882323676417877}",20,7,23.88957913094417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.5, 'e': 0.013868441352741458}",20,11,15.259235971218278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4277,False,"{'a': 0.5, 'e': 0.013854572911388717}",20,14,11.594685698154407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4278,False,"{'a': 0.5, 'e': 0.013840718338477328}",20,6,21.28141684703965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4279,False,"{'a': 0.5, 'e': 0.013826877620138851}",20,16,7.854190271633117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4280,False,"{'a': 0.5, 'e': 0.013813050742518712}",20,16,6.890985378806403,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4281,False,"{'a': 0.5, 'e': 0.013799237691776193}",20,10,13.477714258573801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4282,False,"{'a': 0.5, 'e': 0.013785438454084416}",25,10,26.17636139434088,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4283,False,"{'a': 0.5, 'e': 0.013771653015630332}",25,14,20.23961117672623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4284,False,"{'a': 0.5, 'e': 0.013757881362614702}",25,16,18.789274721452124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4285,False,"{'a': 0.5, 'e': 0.013744123481252087}",30,7,32.056429561510136,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4286,False,"{'a': 0.5, 'e': 0.013730379357770835}",20,10,18.914123258249422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4287,False,"{'a': 0.5, 'e': 0.013716648978413064}",25,13,23.431862942067312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.5, 'e': 0.013702932329434652}",20,8,22.069358234279893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4289,False,"{'a': 0.5, 'e': 0.013689229397105217}",20,16,8.350705606050774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4290,False,"{'a': 0.5, 'e': 0.013675540167708111}",20,6,23.426478004694278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4291,False,"{'a': 0.5, 'e': 0.013661864627540404}",20,13,15.005040282207883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.5, 'e': 0.013648202762912863}",20,11,18.937770701583585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4293,False,"{'a': 0.5, 'e': 0.01363455456014995}",30,8,37.86799300263912,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4294,False,"{'a': 0.5, 'e': 0.013620920005589801}",25,18,12.025871338603718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4295,False,"{'a': 0.5, 'e': 0.01360729908558421}",20,7,27.51443407052348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4296,False,"{'a': 0.5, 'e': 0.013593691786498626}",25,14,21.2319085897083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4297,False,"{'a': 0.5, 'e': 0.013580098094712128}",25,3,39.58227331283958,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4298,False,"{'a': 0.5, 'e': 0.013566517996617415}",35,28,13.944677336558408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4299,False,"{'a': 0.5, 'e': 0.013552951478620798}",30,13,30.253870564762764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4300,False,"{'a': 0.5, 'e': 0.013539398527142176}",25,7,28.422329889846853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4301,False,"{'a': 0.5, 'e': 0.013525859128615035}",30,12,29.168356041585067,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.5, 'e': 0.01351233326948642}",30,13,30.604953233467683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4303,False,"{'a': 0.5, 'e': 0.013498820936216934}",35,18,31.841998744404243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4304,False,"{'a': 0.5, 'e': 0.013485322115280717}",30,14,27.099315488703233,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4305,False,"{'a': 0.5, 'e': 0.013471836793165435}",20,16,10.297591938441059,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.5, 'e': 0.01345836495637227}",20,3,25.793731050077106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4307,False,"{'a': 0.5, 'e': 0.013444906591415898}",30,20,14.354498304276966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4308,False,"{'a': 0.5, 'e': 0.013431461684824482}",20,6,28.202962857675384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4309,False,"{'a': 0.5, 'e': 0.013418030223139657}",20,1,29.98557295897956,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4310,False,"{'a': 0.5, 'e': 0.013404612192916518}",20,12,14.310603561232142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4311,False,"{'a': 0.5, 'e': 0.013391207580723602}",35,13,41.50335233161968,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4312,False,"{'a': 0.5, 'e': 0.013377816373142878}",25,16,15.488408709517692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4313,False,"{'a': 0.5, 'e': 0.013364438556769736}",25,15,18.046417420618518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4314,False,"{'a': 0.5, 'e': 0.013351074118212965}",20,7,23.808617115678636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4315,False,"{'a': 0.5, 'e': 0.013337723044094753}",30,8,37.72602796240968,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4316,False,"{'a': 0.5, 'e': 0.013324385321050658}",25,18,11.93769708056466,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4317,False,"{'a': 0.5, 'e': 0.013311060935729606}",20,13,12.129889932964893,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.5, 'e': 0.013297749874793877}",25,12,22.382559944166907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4319,False,"{'a': 0.5, 'e': 0.013284452124919084}",20,6,25.57850931245657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4320,False,"{'a': 0.5, 'e': 0.013271167672794165}",30,0,52.48521798477846,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4321,False,"{'a': 0.5, 'e': 0.01325789650512137}",30,13,25.059558931124027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4322,False,"{'a': 0.5, 'e': 0.013244638608616249}",35,16,29.104301113345194,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4323,False,"{'a': 0.5, 'e': 0.013231393970007633}",25,11,26.626413684812267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4324,False,"{'a': 0.5, 'e': 0.013218162576037624}",20,11,14.479535555921027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.5, 'e': 0.013204944413461588}",25,8,33.99274206208134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4326,False,"{'a': 0.5, 'e': 0.013191739469048126}",25,13,21.24525446026982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4327,False,"{'a': 0.5, 'e': 0.013178547729579078}",20,12,16.596845632778233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4328,False,"{'a': 0.5, 'e': 0.013165369181849499}",20,16,8.54970677107921,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.5, 'e': 0.01315220381266765}",20,7,25.191114672199955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4330,False,"{'a': 0.5, 'e': 0.013139051608854981}",25,14,19.410544678823715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4331,False,"{'a': 0.5, 'e': 0.013125912557246126}",25,14,21.38835900847847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4332,False,"{'a': 0.5, 'e': 0.01311278664468888}",25,11,26.127481767629266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4333,False,"{'a': 0.5, 'e': 0.01309967385804419}",25,11,24.03377320132223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4334,False,"{'a': 0.5, 'e': 0.013086574184186147}",30,12,34.101361385044626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4335,False,"{'a': 0.5, 'e': 0.01307348761000196}",25,0,35.42116070539035,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4336,False,"{'a': 0.5, 'e': 0.013060414122391959}",20,16,8.473428806451732,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4337,False,"{'a': 0.5, 'e': 0.013047353708269567}",30,17,22.365817686635403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4338,False,"{'a': 0.5, 'e': 0.013034306354561298}",35,23,27.366653273626703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4339,False,"{'a': 0.5, 'e': 0.013021272048206736}",20,13,14.044458234479809,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4340,False,"{'a': 0.5, 'e': 0.013008250776158529}",20,13,13.21518071475725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4341,False,"{'a': 0.5, 'e': 0.01299524252538237}",35,28,12.737739204634268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4342,False,"{'a': 0.5, 'e': 0.012982247282856988}",30,19,18.125249803107252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4343,False,"{'a': 0.5, 'e': 0.012969265035574131}",25,19,7.170482532916968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4344,False,"{'a': 0.5, 'e': 0.012956295770538558}",30,8,36.16909978965251,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4345,False,"{'a': 0.5, 'e': 0.012943339474768018}",25,3,38.550939283600066,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4346,False,"{'a': 0.5, 'e': 0.01293039613529325}",20,12,15.342254220924929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4347,False,"{'a': 0.5, 'e': 0.012917465739157958}",25,0,37.63851798949264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4348,False,"{'a': 0.5, 'e': 0.0129045482734188}",30,18,22.505375188930493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4349,False,"{'a': 0.5, 'e': 0.01289164372514538}",25,0,37.698726505311754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4350,False,"{'a': 0.5, 'e': 0.012878752081420235}",30,3,41.630610909686524,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4351,False,"{'a': 0.5, 'e': 0.012865873329338815}",25,8,28.607703347535868,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4352,False,"{'a': 0.5, 'e': 0.012853007456009476}",35,13,39.825010191547776,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4353,False,"{'a': 0.5, 'e': 0.012840154448553466}",20,10,19.4990461812471,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4354,False,"{'a': 0.5, 'e': 0.012827314294104913}",20,6,28.49576499086506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4355,False,"{'a': 0.5, 'e': 0.012814486979810809}",20,0,37.131298682208715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4356,False,"{'a': 0.5, 'e': 0.012801672492830998}",20,10,19.59085931095264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4357,False,"{'a': 0.5, 'e': 0.012788870820338166}",25,11,30.613196932180088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4358,False,"{'a': 0.5, 'e': 0.012776081949517829}",20,15,10.6701209650303,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4359,False,"{'a': 0.5, 'e': 0.01276330586756831}",25,14,21.782039892573003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4360,False,"{'a': 0.5, 'e': 0.012750542561700742}",30,18,20.904955749587252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4361,False,"{'a': 0.5, 'e': 0.01273779201913904}",20,10,17.730844345443646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4362,False,"{'a': 0.5, 'e': 0.012725054227119902}",20,0,25.556246536401556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4363,False,"{'a': 0.5, 'e': 0.012712329172892783}",20,7,20.104664931347408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4364,False,"{'a': 0.5, 'e': 0.01269961684371989}",20,7,24.416854888937348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4365,False,"{'a': 0.5, 'e': 0.01268691722687617}",25,0,30.501287770687274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4366,False,"{'a': 0.5, 'e': 0.012674230309649294}",20,3,31.400367097286534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4367,False,"{'a': 0.5, 'e': 0.012661556079339643}",25,0,40.992926550755854,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
4368,False,"{'a': 0.5, 'e': 0.012648894523260304}",20,0,27.64203580742464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4369,False,"{'a': 0.5, 'e': 0.012636245628737044}",25,10,29.21796221894633,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4370,False,"{'a': 0.5, 'e': 0.012623609383108306}",25,13,20.86374155072798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4371,False,"{'a': 0.5, 'e': 0.012610985773725198}",25,15,20.294002417226075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4372,False,"{'a': 0.5, 'e': 0.012598374787951474}",25,16,18.65764651126973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4373,False,"{'a': 0.5, 'e': 0.012585776413163522}",20,8,20.215352920504873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4374,False,"{'a': 0.5, 'e': 0.012573190636750359}",20,1,31.49996491764613,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4375,False,"{'a': 0.5, 'e': 0.012560617446113607}",35,17,30.15440363700541,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4376,False,"{'a': 0.5, 'e': 0.012548056828667494}",25,18,13.192367864878175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4377,False,"{'a': 0.5, 'e': 0.012535508771838826}",20,10,19.27420564889973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4378,False,"{'a': 0.5, 'e': 0.012522973263066988}",20,0,32.73330526045707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4379,False,"{'a': 0.5, 'e': 0.012510450289803922}",20,11,19.52995010416017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4380,False,"{'a': 0.5, 'e': 0.012497939839514118}",30,12,30.802292166482456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4381,False,"{'a': 0.5, 'e': 0.012485441899674604}",25,15,19.3082166018759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4382,False,"{'a': 0.5, 'e': 0.01247295645777493}",20,10,18.081501951051578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4383,False,"{'a': 0.5, 'e': 0.012460483501317154}",20,8,19.339601158765415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4384,False,"{'a': 0.5, 'e': 0.012448023017815836}",25,13,20.243618735350516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4385,False,"{'a': 0.5, 'e': 0.012435574994798021}",25,20,9.084401130273896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4386,False,"{'a': 0.5, 'e': 0.012423139419803223}",25,0,32.40839869324898,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4387,False,"{'a': 0.5, 'e': 0.01241071628038342}",20,11,17.91338668279246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4388,False,"{'a': 0.5, 'e': 0.012398305564103037}",20,12,16.01108655594492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4389,False,"{'a': 0.5, 'e': 0.012385907258538933}",25,15,19.45222120276591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4390,False,"{'a': 0.5, 'e': 0.012373521351280394}",25,18,11.79069830087076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4391,False,"{'a': 0.5, 'e': 0.012361147829929114}",20,7,26.500940335705845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4392,False,"{'a': 0.5, 'e': 0.012348786682099185}",20,14,12.700018872156262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4393,False,"{'a': 0.5, 'e': 0.012336437895417085}",20,10,19.865648426456175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4394,False,"{'a': 0.5, 'e': 0.012324101457521669}",25,13,21.394756454782726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4395,False,"{'a': 0.5, 'e': 0.012311777356064146}",25,17,16.63260867286017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4396,False,"{'a': 0.5, 'e': 0.012299465578708082}",20,5,25.446253194346102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4397,False,"{'a': 0.5, 'e': 0.012287166113129374}",20,12,13.933366885444766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4398,False,"{'a': 0.5, 'e': 0.012274878947016244}",25,13,20.827103589114575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4399,False,"{'a': 0.5, 'e': 0.012262604068069229}",20,9,19.303463127820724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4400,False,"{'a': 0.5, 'e': 0.01225034146400116}",35,25,19.86994567304343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4401,False,"{'a': 0.5, 'e': 0.012238091122537159}",30,17,24.52630778634402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4402,False,"{'a': 0.5, 'e': 0.012225853031414621}",25,8,29.750956165712786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4403,False,"{'a': 0.5, 'e': 0.012213627178383207}",20,8,24.08391008789042,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4404,False,"{'a': 0.5, 'e': 0.012201413551204823}",20,0,38.86920579686569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4405,False,"{'a': 0.5, 'e': 0.012189212137653619}",25,11,26.99546659998418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4406,False,"{'a': 0.5, 'e': 0.012177022925515965}",25,0,39.26933044749284,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
